Row.ID,Order.Date,Sales,Category,Sub.Category,Region
6278,7/17/16,69.52,Office Supplies,Storage,West
6279,7/17/16,20.784,Technology,Phones,West
6280,7/17/16,12.816,Office Supplies,Binders,West
6281,5/12/17,5.904,Office Supplies,Labels,East
6282,11/20/15,63.824,Furniture,Furnishings,East
6283,11/20/15,141.552,Office Supplies,Storage,East
6284,9/24/16,304.9,Office Supplies,Envelopes,West
6285,9/24/16,563.24,Furniture,Chairs,West
6286,10/21/16,661.176,Furniture,Tables,East
6287,10/24/16,239.976,Technology,Phones,South
6288,7/8/14,502.488,Furniture,Tables,West
6289,7/8/14,196.704,Office Supplies,Binders,West
6290,3/13/15,915.136,Furniture,Chairs,West
6291,3/13/15,327.76,Furniture,Furnishings,West
6292,12/2/17,701.96,Furniture,Chairs,South
6293,4/22/15,88.776,Technology,Phones,West
6294,4/22/15,64.14,Office Supplies,Art,West
6295,9/16/14,33.552,Office Supplies,Binders,East
6296,12/28/14,1737.18,Office Supplies,Appliances,East
6297,12/28/14,704.25,Office Supplies,Storage,East
6298,12/28/14,141.76,Office Supplies,Paper,East
6299,10/21/14,36.36,Office Supplies,Binders,West
6300,11/30/17,25.83,Furniture,Furnishings,West
6301,6/6/14,24.588,Office Supplies,Binders,Central
6302,6/6/14,13.984,Office Supplies,Envelopes,Central
6303,11/23/17,195.96,Technology,Phones,Central
6304,6/18/17,74.352,Office Supplies,Paper,Central
6305,5/5/17,6.68,Office Supplies,Paper,East
6306,11/4/16,17.584,Office Supplies,Supplies,West
6307,11/4/16,104.784,Furniture,Chairs,West
6308,11/4/16,47.952,Office Supplies,Paper,West
6309,11/4/16,650.352,Furniture,Chairs,West
6310,11/4/16,629.184,Office Supplies,Labels,West
6311,11/4/16,15.176,Office Supplies,Paper,West
6312,9/11/14,127.95,Furniture,Furnishings,West
6313,2/16/17,579.51,Office Supplies,Storage,East
6314,2/16/17,14.99,Technology,Phones,East
6315,11/24/14,151.92,Office Supplies,Art,Central
6316,11/24/14,196.62,Office Supplies,Labels,Central
6317,11/24/14,144.12,Office Supplies,Paper,Central
6318,11/24/14,15.96,Office Supplies,Paper,Central
6319,11/25/17,39.96,Technology,Phones,West
6320,11/25/17,34.08,Office Supplies,Paper,West
6321,9/28/17,10.368,Office Supplies,Paper,South
6322,10/13/14,7.752,Office Supplies,Binders,East
6323,6/3/14,15.28,Office Supplies,Envelopes,Central
6324,6/17/14,65.97,Technology,Machines,East
6325,10/29/15,33.4,Office Supplies,Paper,West
6326,10/29/15,210.84,Office Supplies,Envelopes,West
6327,1/20/14,13.98,Office Supplies,Storage,Central
6328,1/20/14,272.94,Furniture,Furnishings,Central
6329,1/20/14,19.05,Office Supplies,Binders,Central
6330,1/20/14,247.716,Office Supplies,Appliances,Central
6331,1/20/14,66.58,Office Supplies,Storage,Central
6332,1/20/14,43.92,Office Supplies,Art,Central
6333,1/20/14,14.73,Furniture,Furnishings,Central
6334,1/20/14,29.7,Office Supplies,Binders,Central
6335,7/11/14,49.12,Office Supplies,Paper,East
6336,7/11/14,18.28,Office Supplies,Binders,East
6337,8/30/16,47.04,Furniture,Furnishings,West
6338,8/30/16,339.96,Technology,Phones,West
6339,10/5/17,87.8,Technology,Phones,East
6340,10/5/17,221.382,Furniture,Chairs,East
6341,10/5/17,5199.96,Technology,Machines,East
6342,12/31/16,156.512,Office Supplies,Storage,East
6343,3/7/15,119.85,Technology,Accessories,East
6344,3/7/15,30.44,Office Supplies,Binders,East
6345,3/7/15,69.28,Office Supplies,Binders,East
6346,3/7/15,587.97,Technology,Phones,East
6347,10/20/17,24.55,Office Supplies,Labels,East
6348,5/1/15,12.176,Office Supplies,Binders,West
6349,5/1/15,37.32,Office Supplies,Storage,West
6350,5/1/15,35.06,Office Supplies,Supplies,West
6351,9/3/17,108.4,Furniture,Furnishings,Central
6352,11/3/17,361.376,Technology,Phones,South
6353,9/13/15,2.412,Office Supplies,Binders,East
6354,9/6/15,8.39,Office Supplies,Appliances,East
6355,9/6/15,337.98,Technology,Phones,East
6356,10/6/14,83.92,Office Supplies,Storage,East
6357,1/23/17,19.68,Office Supplies,Binders,West
6358,1/23/17,25.92,Office Supplies,Paper,West
6359,1/23/17,6.48,Office Supplies,Paper,West
6360,1/23/17,86.352,Technology,Phones,West
6361,12/10/15,56.3,Office Supplies,Art,West
6362,11/25/14,51.016,Office Supplies,Art,West
6363,11/21/17,150.8,Office Supplies,Binders,West
6364,11/21/17,1039.992,Technology,Machines,West
6365,11/21/17,51.84,Office Supplies,Paper,West
6366,4/4/17,41.22,Technology,Phones,East
6367,4/4/17,240.37,Office Supplies,Supplies,East
6368,4/4/17,119.02,Technology,Phones,East
6369,5/19/17,133.12,Office Supplies,Binders,West
6370,10/3/16,38.08,Furniture,Furnishings,Central
6371,11/21/16,113.568,Furniture,Bookcases,East
6372,10/3/17,83.92,Furniture,Furnishings,East
6373,10/3/17,6.63,Office Supplies,Art,East
6374,10/3/17,371.97,Technology,Accessories,East
6375,4/29/14,561.584,Furniture,Chairs,South
6376,4/29/14,99.92,Office Supplies,Storage,South
6377,10/7/16,4.928,Office Supplies,Labels,East
6378,12/15/16,14.76,Furniture,Furnishings,West
6379,4/10/17,99.99,Technology,Accessories,East
6380,4/10/17,286.15,Office Supplies,Storage,East
6381,4/8/14,49.792,Office Supplies,Fasteners,West
6382,3/29/16,299.975,Furniture,Bookcases,East
6383,3/29/16,158.376,Technology,Phones,East
6384,1/15/17,32.784,Office Supplies,Binders,Central
6385,1/15/17,47.984,Technology,Accessories,Central
6386,1/15/17,62.592,Technology,Accessories,Central
6387,1/15/17,4.276,Office Supplies,Binders,Central
6388,1/30/14,10.56,Office Supplies,Paper,Central
6389,1/30/14,229.94,Office Supplies,Storage,Central
6390,2/7/15,311.15,Office Supplies,Envelopes,South
6391,2/7/15,12.96,Office Supplies,Paper,South
6392,12/14/16,14.62,Office Supplies,Paper,East
6393,12/14/16,5.76,Office Supplies,Labels,East
6394,12/14/16,21.48,Office Supplies,Fasteners,East
6395,12/14/16,396.92,Furniture,Furnishings,East
6396,12/14/16,17.15,Office Supplies,Storage,East
6397,12/14/16,23.12,Office Supplies,Binders,East
6398,10/31/17,5.248,Office Supplies,Art,Central
6399,8/6/17,824.95,Technology,Phones,East
6400,8/6/17,24.64,Office Supplies,Labels,East
6401,8/6/17,227.88,Office Supplies,Art,East
6402,5/30/17,241.96,Furniture,Bookcases,South
6403,5/30/17,3.89,Office Supplies,Binders,South
6404,5/30/17,8.01,Furniture,Furnishings,South
6405,11/30/15,177.48,Technology,Phones,South
6406,8/31/17,569.568,Furniture,Chairs,West
6407,8/31/17,149.73,Office Supplies,Storage,West
6408,5/14/17,899.43,Furniture,Chairs,Central
6409,5/14/17,46.2,Office Supplies,Art,Central
6410,5/14/17,47.952,Office Supplies,Paper,Central
6411,5/14/17,7.992,Technology,Phones,Central
6412,5/14/17,76.864,Office Supplies,Paper,Central
6413,8/17/17,102.93,Office Supplies,Binders,South
6414,8/17/17,98.16,Technology,Accessories,South
6415,11/10/17,11.52,Office Supplies,Binders,South
6416,8/21/17,83.88,Office Supplies,Paper,West
6417,3/8/16,108.576,Technology,Phones,East
6418,3/8/16,5.984,Office Supplies,Fasteners,East
6419,10/31/16,21.96,Office Supplies,Supplies,Central
6420,10/31/16,368.97,Furniture,Chairs,Central
6421,10/31/16,12.39,Office Supplies,Art,Central
6422,10/31/16,332.94,Office Supplies,Storage,Central
6423,7/26/14,111.93,Technology,Accessories,West
6424,10/24/15,454.272,Furniture,Chairs,West
6425,8/19/17,19.44,Office Supplies,Paper,East
6426,5/23/16,8399.976,Technology,Copiers,East
6427,5/23/16,6.294,Office Supplies,Binders,East
6428,5/23/16,10.368,Office Supplies,Paper,East
6429,5/23/16,122.382,Technology,Phones,East
6430,11/3/14,25.984,Office Supplies,Storage,South
6431,11/3/14,945.036,Furniture,Tables,South
6432,11/3/14,14.301,Office Supplies,Binders,South
6433,11/3/14,410.352,Furniture,Furnishings,South
6434,3/30/15,23.52,Office Supplies,Paper,Central
6435,3/30/15,180.96,Technology,Phones,Central
6436,5/27/17,35.0,Furniture,Furnishings,West
6437,5/27/17,477.15,Office Supplies,Storage,West
6438,5/27/17,302.376,Technology,Phones,West
6439,12/14/17,974.988,Furniture,Tables,Central
6440,10/4/14,589.41,Furniture,Chairs,East
6441,10/13/16,34.7,Office Supplies,Art,East
6442,10/13/16,99.87,Office Supplies,Storage,East
6443,10/13/16,37.94,Office Supplies,Paper,East
6444,10/13/16,24.9,Office Supplies,Labels,East
6445,10/13/16,82.26,Furniture,Furnishings,East
6446,3/5/15,7.104,Office Supplies,Fasteners,Central
6447,3/4/17,103.5,Furniture,Furnishings,Central
6448,3/4/17,2.464,Office Supplies,Labels,Central
6449,3/4/17,8.72,Office Supplies,Storage,Central
6450,9/25/15,10.76,Office Supplies,Binders,East
6451,9/25/15,45.68,Office Supplies,Paper,East
6452,9/25/15,6.7,Office Supplies,Art,East
6453,12/19/15,158.376,Technology,Phones,Central
6454,10/8/15,3.44,Office Supplies,Art,Central
6455,7/31/17,56.56,Office Supplies,Storage,West
6456,7/31/17,36.96,Furniture,Furnishings,West
6457,8/5/14,135.99,Technology,Phones,East
6458,8/5/14,15.96,Office Supplies,Art,East
6459,5/14/17,3.76,Office Supplies,Art,East
6460,5/14/17,14.7,Office Supplies,Art,East
6461,5/14/17,37.2,Office Supplies,Art,East
6462,5/14/17,89.97,Technology,Accessories,East
6463,5/14/17,261.96,Furniture,Chairs,East
6464,5/14/17,74.0,Office Supplies,Labels,East
6465,9/22/16,13.28,Furniture,Furnishings,South
6466,11/13/15,84.96,Office Supplies,Storage,South
6467,5/22/17,68.46,Technology,Accessories,West
6468,12/2/16,2079.4,Office Supplies,Storage,East
6469,12/2/16,629.95,Technology,Phones,East
6470,12/2/16,72.42,Furniture,Furnishings,East
6471,8/29/15,131.98,Technology,Phones,Central
6472,8/29/15,114.52,Technology,Accessories,Central
6473,6/6/14,100.24,Office Supplies,Labels,Central
6474,3/18/16,871.8,Office Supplies,Appliances,South
6475,1/14/14,61.96,Furniture,Bookcases,East
6476,6/3/17,4.554,Office Supplies,Binders,South
6477,6/3/17,5.2,Office Supplies,Appliances,South
6478,6/3/17,205.992,Technology,Accessories,South
6479,6/3/17,15.552,Office Supplies,Paper,South
6480,6/3/17,503.96,Technology,Phones,South
6481,6/3/17,24.472,Office Supplies,Appliances,South
6482,6/3/17,241.568,Furniture,Bookcases,South
6483,6/3/17,110.4,Technology,Accessories,South
6484,6/3/17,384.768,Furniture,Tables,East
6485,6/3/17,78.66,Technology,Machines,East
6486,6/3/17,45.36,Office Supplies,Paper,East
6487,3/21/15,962.08,Office Supplies,Appliances,South
6488,3/21/15,12.843,Office Supplies,Binders,South
6489,3/21/15,295.456,Office Supplies,Paper,South
6490,9/19/17,32.4,Office Supplies,Paper,East
6491,9/15/14,103.936,Furniture,Furnishings,East
6492,11/20/16,289.568,Furniture,Bookcases,South
6493,11/20/16,39.72,Office Supplies,Storage,South
6494,11/20/16,244.768,Technology,Phones,South
6495,10/28/17,24.0,Technology,Accessories,Central
6496,10/28/17,15.552,Office Supplies,Paper,Central
6497,10/28/17,26.176,Technology,Accessories,Central
6498,7/24/15,20.94,Furniture,Furnishings,South
6499,7/24/15,135.09,Office Supplies,Binders,South
6500,7/24/15,279.86,Technology,Accessories,South
6501,7/24/15,90.06,Office Supplies,Binders,South
6502,11/2/14,539.964,Technology,Phones,East
6503,11/2/14,50.232,Technology,Phones,East
6504,11/2/14,19.242,Office Supplies,Binders,East
6505,11/17/17,1247.64,Office Supplies,Storage,East
6506,6/26/16,5.304,Office Supplies,Art,Central
6507,10/9/16,19.136,Office Supplies,Paper,East
6508,10/9/16,332.832,Furniture,Furnishings,East
6509,12/20/17,279.9,Office Supplies,Paper,East
6510,12/20/17,50.352,Office Supplies,Binders,East
6511,12/20/17,34.02,Office Supplies,Paper,East
6512,3/6/17,23.88,Office Supplies,Art,West
6513,3/6/17,11.52,Office Supplies,Labels,West
6514,3/6/17,286.93,Office Supplies,Paper,West
6515,3/6/17,206.384,Technology,Phones,West
6516,9/15/17,218.352,Furniture,Chairs,West
6517,9/15/17,529.9,Furniture,Furnishings,West
6518,9/15/17,99.3,Office Supplies,Art,West
6519,9/15/17,108.96,Office Supplies,Appliances,West
6520,9/15/17,2.688,Office Supplies,Binders,West
6521,1/16/17,5443.96,Office Supplies,Binders,Central
6522,1/16/17,302.67,Furniture,Chairs,Central
6523,1/16/17,56.07,Office Supplies,Paper,Central
6524,7/7/16,10.08,Office Supplies,Labels,East
6525,7/7/16,59.994,Technology,Phones,East
6526,7/7/16,5.715,Office Supplies,Binders,East
6527,7/7/16,9.42,Office Supplies,Binders,East
6528,12/23/16,1999.96,Technology,Copiers,East
6529,12/22/14,216.4,Office Supplies,Storage,East
6530,2/23/14,6.936,Office Supplies,Labels,Central
6531,2/23/14,4.428,Office Supplies,Binders,Central
6532,12/4/17,8.8,Office Supplies,Art,Central
6533,12/4/17,142.8,Technology,Accessories,Central
6534,12/4/17,399.95,Technology,Accessories,Central
6535,11/17/14,2152.776,Office Supplies,Binders,East
6536,11/17/14,4007.84,Furniture,Bookcases,East
6537,10/20/14,328.59,Furniture,Tables,South
6538,10/20/14,98.352,Office Supplies,Storage,South
6539,10/25/15,158.99,Technology,Phones,East
6540,10/25/15,291.1,Furniture,Chairs,East
6541,11/16/17,73.68,Office Supplies,Paper,West
6542,11/16/17,139.92,Furniture,Furnishings,West
6543,11/16/17,107.88,Technology,Phones,West
6544,11/16/17,33.29,Office Supplies,Storage,West
6545,5/14/17,58.17,Office Supplies,Binders,East
6546,5/14/17,5.04,Office Supplies,Labels,East
6547,5/14/17,24.784,Office Supplies,Paper,East
6548,3/1/14,634.116,Furniture,Chairs,Central
6549,3/1/14,17.472,Office Supplies,Paper,Central
6550,7/30/15,155.88,Furniture,Chairs,Central
6551,11/1/15,327.564,Furniture,Chairs,East
6552,12/16/17,13.36,Office Supplies,Paper,West
6553,12/16/17,158.9,Office Supplies,Storage,West
6554,10/20/14,319.968,Technology,Accessories,Central
6555,10/20/14,505.32,Office Supplies,Storage,Central
6556,10/20/14,3.808,Office Supplies,Paper,Central
6557,10/20/14,8.682,Office Supplies,Binders,Central
6558,10/20/14,24.424,Office Supplies,Labels,Central
6559,6/5/15,1522.638,Furniture,Chairs,East
6560,7/21/16,419.9,Office Supplies,Envelopes,West
6561,7/21/16,3.15,Office Supplies,Labels,West
6562,3/31/17,33.62,Office Supplies,Appliances,Central
6563,5/7/14,16.14,Office Supplies,Binders,East
6564,5/7/14,194.25,Furniture,Tables,East
6565,5/7/14,8.64,Office Supplies,Art,East
6566,5/7/14,872.32,Furniture,Chairs,East
6567,2/5/17,243.992,Office Supplies,Binders,Central
6568,2/5/17,7.12,Office Supplies,Art,Central
6569,4/18/14,2.688,Office Supplies,Art,Central
6570,4/18/14,317.058,Furniture,Chairs,Central
6571,4/18/14,149.352,Office Supplies,Envelopes,Central
6572,4/18/14,227.976,Technology,Accessories,Central
6573,5/10/16,11.96,Office Supplies,Paper,West
6574,11/25/16,563.4,Office Supplies,Storage,East
6575,11/25/16,319.92,Technology,Machines,East
6576,3/3/17,1049.44,Technology,Accessories,West
6577,3/3/17,170.352,Furniture,Chairs,West
6578,12/6/15,173.94,Technology,Phones,South
6579,8/25/14,1007.944,Technology,Phones,West
6580,10/22/16,6.68,Office Supplies,Paper,West
6581,10/22/16,8.34,Office Supplies,Art,West
6582,10/22/16,101.94,Furniture,Furnishings,West
6583,8/7/16,179.97,Technology,Accessories,West
6584,7/21/17,101.94,Office Supplies,Art,South
6585,7/21/17,271.96,Technology,Phones,South
6586,7/21/17,8.8,Furniture,Furnishings,South
6587,7/21/17,19.68,Office Supplies,Art,South
6588,7/21/17,302.94,Furniture,Bookcases,South
6589,7/21/17,14.94,Office Supplies,Binders,South
6590,7/21/17,231.72,Office Supplies,Supplies,South
6591,3/23/14,9.912,Office Supplies,Labels,South
6592,4/30/15,34.65,Office Supplies,Art,West
6593,4/30/15,19.8,Technology,Phones,West
6594,6/13/16,33.568,Office Supplies,Binders,East
6595,5/4/15,125.93,Office Supplies,Art,Central
6596,4/23/17,11.76,Office Supplies,Binders,East
6597,4/23/17,5.344,Office Supplies,Paper,East
6598,6/6/14,1.365,Office Supplies,Binders,South
6599,6/6/14,62.016,Office Supplies,Paper,South
6600,12/2/14,60.72,Furniture,Furnishings,East
6601,12/2/14,146.82,Office Supplies,Paper,East
6602,12/2/14,239.84,Furniture,Chairs,East
6603,12/2/14,15.66,Office Supplies,Labels,East
6604,6/17/17,146.352,Office Supplies,Storage,West
6605,5/26/16,5.94,Office Supplies,Fasteners,West
6606,5/26/16,45.36,Office Supplies,Paper,West
6607,5/26/16,211.168,Technology,Phones,West
6608,5/26/16,484.704,Furniture,Chairs,West
6609,5/26/16,371.976,Technology,Machines,West
6610,3/10/15,89.82,Office Supplies,Storage,East
6611,10/20/16,19.296,Office Supplies,Binders,West
6612,4/21/15,191.96,Furniture,Chairs,South
6613,4/21/15,21.3,Office Supplies,Binders,South
6614,4/21/15,469.95,Technology,Phones,South
6615,4/21/15,209.88,Furniture,Furnishings,South
6616,6/17/16,239.666,Furniture,Bookcases,West
6617,6/17/16,22.5,Office Supplies,Labels,West
6618,6/17/16,219.84,Office Supplies,Paper,West
6619,1/13/17,32.4,Office Supplies,Paper,Central
6620,1/13/17,209.94,Office Supplies,Art,Central
6621,1/13/17,4164.05,Office Supplies,Supplies,Central
6622,1/13/17,212.94,Furniture,Bookcases,Central
6623,9/6/14,41.88,Furniture,Furnishings,West
6624,9/6/14,58.48,Office Supplies,Labels,West
6625,1/19/15,102.438,Furniture,Tables,Central
6626,1/19/15,199.304,Furniture,Chairs,Central
6627,12/14/14,6999.96,Technology,Machines,East
6628,5/23/14,12.96,Office Supplies,Paper,West
6629,9/19/15,279.86,Technology,Phones,East
6630,10/2/15,7.38,Office Supplies,Binders,South
6631,12/25/16,698.352,Furniture,Chairs,West
6632,12/25/16,1747.25,Furniture,Tables,West
6633,5/6/16,54.48,Office Supplies,Appliances,Central
6634,10/24/16,199.99,Technology,Accessories,West
6635,5/6/17,68.541,Office Supplies,Binders,South
6636,5/6/17,627.168,Technology,Phones,South
6637,5/6/17,122.12,Office Supplies,Labels,South
6638,11/27/17,6.99,Office Supplies,Art,East
6639,11/27/17,107.424,Office Supplies,Binders,East
6640,10/31/14,1421.664,Furniture,Tables,East
6641,8/5/17,125.88,Office Supplies,Binders,Central
6642,8/5/17,79.78,Technology,Accessories,Central
6643,8/5/17,133.2,Office Supplies,Labels,Central
6644,8/10/15,438.368,Technology,Phones,West
6645,8/10/15,139.944,Technology,Phones,West
6646,8/10/15,133.472,Office Supplies,Appliances,West
6647,12/15/16,564.195,Furniture,Tables,West
6648,12/15/16,87.168,Office Supplies,Appliances,West
6649,9/8/17,42.616,Office Supplies,Binders,Central
6650,9/8/17,319.984,Technology,Copiers,Central
6651,9/8/17,45.92,Office Supplies,Fasteners,Central
6652,9/8/17,21.184,Furniture,Furnishings,Central
6653,9/8/17,20.736,Office Supplies,Paper,Central
6654,9/8/17,213.43,Furniture,Chairs,Central
6655,2/20/17,333.576,Technology,Phones,West
6656,2/20/17,31.992,Technology,Accessories,West
6657,2/20/17,51.168,Office Supplies,Storage,West
6658,2/20/17,10.64,Office Supplies,Envelopes,West
6659,2/20/17,68.704,Furniture,Furnishings,West
6660,2/20/17,386.91,Furniture,Tables,West
6661,8/8/15,39.66,Office Supplies,Art,East
6662,8/8/15,113.92,Office Supplies,Appliances,East
6663,8/8/15,447.86,Office Supplies,Binders,East
6664,10/26/17,356.85,Furniture,Tables,South
6665,10/26/17,251.58,Office Supplies,Envelopes,South
6666,7/14/16,219.84,Office Supplies,Paper,Central
6667,5/12/17,42.85,Furniture,Furnishings,East
6668,5/12/17,6.16,Office Supplies,Labels,East
6669,5/12/17,17.0,Office Supplies,Supplies,East
6670,5/12/17,87.4,Technology,Accessories,East
6671,5/25/17,29.84,Office Supplies,Binders,South
6672,8/23/14,49.568,Office Supplies,Binders,West
6673,9/11/15,265.86,Office Supplies,Art,West
6674,9/5/15,67.96,Furniture,Furnishings,South
6675,11/21/15,10.92,Office Supplies,Art,Central
6676,11/21/15,83.9,Technology,Machines,Central
6677,11/21/15,19.75,Office Supplies,Appliances,Central
6678,11/21/15,393.54,Technology,Accessories,Central
6679,10/10/14,46.872,Furniture,Furnishings,West
6680,9/2/17,10.9,Office Supplies,Storage,East
6681,9/2/17,79.92,Office Supplies,Paper,East
6682,9/2/17,146.82,Office Supplies,Paper,East
6683,1/1/17,3.6,Office Supplies,Binders,Central
6684,11/5/14,20.04,Furniture,Furnishings,West
6685,12/17/15,180.016,Office Supplies,Storage,Central
6686,12/17/15,41.552,Furniture,Furnishings,Central
6687,12/17/15,13.12,Office Supplies,Art,Central
